"code_video","maxview","channelsubscribercount","channelvideocount","commentcount","likecount","dislikecount","mintimewithmaxview","year","month","day","hour","minutes","seconds"
"1tBQk9Upjjw",459,758735.166666666667,113316.500000000000,0E-20,27.1666666666666667,0E-20,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"aAXTFwLho84",7672,3099098.166666666667,40820.000000000000,54.3333333333333333,66.5000000000000000,9.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"4c1YTQlZvmc",6886,3099098.166666666667,40820.000000000000,62.0000000000000000,51.0000000000000000,10.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"C45Od2fiQjE",925,513859.833333333333,58698.500000000000,18.0000000000000000,9.0000000000000000,11.3333333333333333,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"2MpeGIVTD9E",144643,3557189.000000000000,31501.000000000000,1952.0000000000000000,4365.0000000000000000,478.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"PvUBxkHJ_Bw",164659,3557189.000000000000,31501.000000000000,3869.3333333333333333,3979.5000000000000000,449.5000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"tIBD9iUwMeo",28320,3099098.166666666667,40820.000000000000,129.0000000000000000,176.0000000000000000,11.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"SKPS45i0Omw",7150,804389.600000000000,44436.400000000000,201.2000000000000000,183.0000000000000000,37.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"51Oa69_tovg",1748,804382.000000000000,44436.333333333333,19.0000000000000000,32.0000000000000000,7.0000000000000000,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"rYU9NMpjQW0",3813,3099098.166666666667,40820.000000000000,14.6666666666666667,31.1666666666666667,11.6666666666666667,"2018-01-08 19:45:46.000000",2018,1,8,19,45,46
"_CmsoxQzxMA",2923,3039574.907407407407,40671.746913580247,15.4259259259259259,39.1337448559670782,3.5761316872427984,"2017-12-26 05:17:23.000000",2017,12,26,5,17,23
"ljEH8pT5Tuc",70844,3532244.739884393064,31402.017341040462,1179.5048169556840077,1127.8554913294797688,194.6743737957610790,"2017-12-26 05:17:23.000000",2017,12,26,5,17,23
"rlnE0kj0l-g",140818,3525513.448851774530,31365.258872651357,1511.8705636743215031,2800.4551148225469729,343.5469728601252610,"2017-12-26 05:17:23.000000",2017,12,26,5,17,23
"WcSCLX20tws",14127,500993.329177057357,58430.650872817955,63.5236907730673317,78.0698254364089776,9.8603491271820449,"2017-12-27 16:00:20.000000",2017,12,27,16,0,20
"qbjy2CzmNUA",7774,785593.457964601770,43962.159292035398,107.3606194690265487,284.1526548672566372,9.8738938053097345,"2017-12-28 03:46:32.000000",2017,12,28,3,46,32
"s8PvHQqQxgU",25410,785500.170995670996,43959.419913419913,577.0432900432900433,538.0238095238095238,42.0021645021645022,"2017-12-28 03:46:32.000000",2017,12,28,3,46,32
"oJYFk_U4jBI",91499,2537164.574209245742,139007.951338199513,1104.5693430656934307,383.4598540145985401,579.2384428223844282,"2017-12-23 19:14:24.000000",2017,12,23,19,14,24
"Axbzr_ScTAk",472,751445.382165605096,113077.723991507431,0E-20,11.0000000000000000,4.0000000000000000,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"hOBA28MGyxY",412,143749.997807017544,28154.771929824561,17.5482456140350877,10.0000000000000000,10.8991228070175439,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"z7mIEnZfZSs",9289,786407.165217391304,43989.556521739130,108.6847826086956522,126.8000000000000000,38.9500000000000000,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"Fnr4AwmG0SU",2052,143747.177730192719,28155.019271948608,70.2419700214132762,44.1456102783725910,18.0706638115631692,"2017-12-29 00:23:16.000000",2017,12,29,0,23,16
"ru6p3jFa0ng",6147,3533723.692307692308,31408.615384615385,0E-20,380.0000000000000000,51.5384615384615385,"2017-12-28 02:31:25.000000",2017,12,28,2,31,25
"5yY8unPWSl0",7420,785654.551487414188,43963.700228832952,32.3432494279176201,103.2974828375286041,7.5034324942791762,"2017-12-28 02:31:25.000000",2017,12,28,2,31,25
"CoRijS7mhUk",6600,785497.394273127753,43959.185022026432,181.0638766519823789,311.5154185022026432,11.5837004405286344,"2017-12-28 02:31:25.000000",2017,12,28,2,31,25
"parY4jGRfE4",688,143520.947963800905,28135.601809954751,4.9751131221719457,15.0656108597285068,3.0000000000000000,"2017-12-28 02:31:25.000000",2017,12,28,2,31,25
"5X-dsOH1Img",6580,786075.353221957041,43976.250596658711,84.6443914081145585,296.3484486873508353,8.0000000000000000,"2017-12-28 06:01:46.000000",2017,12,28,6,1,46
"0xfboqY_pak",3375,777283.536082474227,43713.211340206186,94.1443298969072165,27.0000000000000000,34.5618556701030928,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"Eh9lL6100Tk",9003,777272.834196891192,43712.984455958549,376.0000000000000000,113.0000000000000000,34.0000000000000000,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"5xdiV0P7GuE",5044,777292.580310880829,43713.430051813472,65.3005181347150259,147.1139896373056995,11.9792746113989637,"2017-12-20 08:53:13.000000",2017,12,20,8,53,13
"wjNiwocjHzQ",20963,2556566.753333333333,139045.464444444444,839.8244444444444444,384.9244444444444444,185.3733333333333333,"2017-12-27 23:16:06.000000",2017,12,27,23,16,6
"s9TwuMzjwKY",16369,788289.650505050505,44064.937373737374,319.1636363636363636,620.2202020202020202,16.1131313131313131,"2017-12-31 01:34:03.000000",2017,12,31,1,34,3
"71LQOgf5pQg",120300,3069243.598130841121,40754.663551401869,32.8224299065420561,112.5700934579439252,6.6635514018691589,"2018-01-02 00:33:36.000000",2018,1,2,0,33,36
"4PKWoW0ZzIk",106565,3063436.312883435583,40737.159509202454,78.3957055214723926,238.4417177914110429,6.4110429447852761,"2018-01-02 00:33:36.000000",2018,1,2,0,33,36
"vBP3O9-VPCk",91742,3059185.175365344468,40724.782881002088,26.8413361169102296,101.7766179540709812,8.8893528183716075,"2018-01-02 00:33:36.000000",2018,1,2,0,33,36
"EDj9ZZQY2kA",55455,786019.309002433090,43974.187347931873,451.7250608272506083,581.2092457420924574,27.8223844282238443,"2017-12-28 04:46:39.000000",2017,12,28,4,46,39
"zICjIEOqdL0",409,140359.340101522843,27904.939086294416,27.0000000000000000,15.0000000000000000,0E-20,"2017-12-19 22:52:15.000000",2017,12,19,22,52,15
"23wQvlBroWc",926,495803.871794871795,58353.468864468864,8.0000000000000000,22.0000000000000000,2.0000000000000000,"2017-12-19 22:52:15.000000",2017,12,19,22,52,15
"gbeUtc-Bjjk",1030,143137.177631578947,28102.763157894737,27.8925438596491228,39.4649122807017544,14.6008771929824561,"2017-12-27 03:14:51.000000",2017,12,27,3,14,51
"Chn-YJPE_K8",6712,3524158.142857142857,31353.071428571429,0E-20,362.0714285714285714,47.2142857142857143,"2017-12-22 02:23:26.000000",2017,12,22,2,23,26
"4YmpnRBwAYg",29741,779388.690217391304,43776.801630434783,582.9130434782608696,1226.8125000000000000,62.8532608695652174,"2017-12-23 05:53:09.000000",2017,12,23,5,53,9
"E9f3azDFk-4",12722,779388.690217391304,43776.801630434783,272.6358695652173913,426.4320652173913043,21.4021739130434783,"2017-12-23 05:53:09.000000",2017,12,23,5,53,9
"5DJulh-s09g",272,142621.578005115090,28071.232736572890,11.0000000000000000,9.0000000000000000,2.0000000000000000,"2017-12-23 05:53:09.000000",2017,12,23,5,53,9
"46hPAjzz_oY",958,791587.477386934673,44205.494974874372,8.0000000000000000,15.8467336683417085,2.0000000000000000,"2018-01-02 00:18:34.000000",2018,1,2,0,18,34
"McevmXJ7iUc",737,753873.838202247191,113145.507865168539,0E-20,18.0000000000000000,13.9977528089887640,"2018-01-02 06:04:08.000000",2018,1,2,6,4,8
"4AnL6J6_S0M",306,748473.250000000000,112939.800000000000,0E-20,6.0000000000000000,1.00000000000000000000,"2017-12-20 05:22:53.000000",2017,12,20,5,22,53
"wda0dlVf-G8",891,751240.147773279352,113070.611336032389,0E-20,15.5121457489878543,1.9089068825910931,"2017-12-28 21:37:56.000000",2017,12,28,21,37,56
"El3g8NP7Zes",45845,2577714.968190854871,139090.300198807157,123.1292246520874751,215.5168986083499006,39.9840954274353877,"2017-12-28 21:37:56.000000",2017,12,28,21,37,56
"bOf4bye_DYA",285,142758.596354166667,28080.135416666667,10.3619791666666667,7.0000000000000000,4.4531250000000000,"2017-12-25 16:46:07.000000",2017,12,25,16,46,7
"1dMU5sIZlgw",48674,3524070.701646090535,31357.973251028807,1017.9320987654320988,2107.7798353909465021,105.7407407407407407,"2017-12-25 16:46:07.000000",2017,12,25,16,46,7
"JzqN0_I1w6c",242,142620.810218978102,28071.766423357664,2.0000000000000000,4.0000000000000000,1.00000000000000000000,"2017-12-25 16:46:07.000000",2017,12,25,16,46,7
"n8UOHVogCVY",5367,781160.345205479452,43830.301369863014,282.4082191780821918,363.3315068493150685,45.9095890410958904,"2017-12-24 04:41:54.000000",2017,12,24,4,41,54
"Umu3SR43qXs",32811,780223.456179775281,43803.694382022472,736.9370786516853933,1525.3573033707865169,137.4157303370786517,"2017-12-24 04:41:54.000000",2017,12,24,4,41,54
"6IgbEVHfmQs",632,146091.673758865248,28324.819148936170,12.9148936170212766,24.8581560283687943,0.91134751773049645390,"2018-01-03 06:55:29.000000",2018,1,3,6,55,29
"PXdac5idAXo",385,146202.948051948052,28325.095238095238,10.0000000000000000,15.6969696969696970,6.0000000000000000,"2018-01-03 06:55:29.000000",2018,1,3,6,55,29
"0uD-Dr4-ksk",1166,146209.427350427350,28325.807692307692,91.8547008547008547,29.5683760683760684,4.0000000000000000,"2018-01-03 06:55:29.000000",2018,1,3,6,55,29
"gUk4tlPdGEc",1564,754239.664082687339,113157.736434108527,0E-20,36.6925064599483204,1.00000000000000000000,"2018-01-03 06:55:29.000000",2018,1,3,6,55,29
"zEpnxtRy1c8",14895,786188.119718309859,43980.384976525822,94.9483568075117371,124.7769953051643192,29.6009389671361502,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"4W_EDX6X1Cg",218995,3538659.868235294118,31435.047058823529,621.5458823529411765,1825.3811764705882353,93.8235294117647059,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"4lS7TyIl_4o",788,501534.738758029979,58437.678800856531,7.9635974304068522,25.9079229122055675,1.00000000000000000000,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"gxHIm3fYJNQ",6217,786201.868663594470,43981.085253456221,383.1751152073732719,241.7488479262672811,43.7788018433179724,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"ot9QbFjRSwM",65812,2560058.160243407708,139052.348884381339,493.9878296146044625,122.0182555780933063,178.4401622718052738,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"X6kIeaG4lZc",1849,786224.879629629630,43981.837962962963,21.6944444444444444,26.0000000000000000,4.0000000000000000,"2017-12-28 16:37:23.000000",2017,12,28,16,37,23
"Fi0c0cBufQA",4277,677523.122406639004,25435.002074688797,33.6618257261410788,136.7095435684647303,8.5975103734439834,"2017-12-25 07:56:08.000000",2017,12,25,7,56,8
"dNX_yBEzUUs",10479,785726.840909090909,43966.309090909091,224.2636363636363636,268.7522727272727273,61.7681818181818182,"2017-12-28 04:31:37.000000",2017,12,28,4,31,37
"Nczn8szqbXw",159361,3528730.681541582150,31382.281947261663,1331.7119675456389452,2844.9553752535496957,654.0811359026369168,"2017-12-28 04:31:37.000000",2017,12,28,4,31,37
"Ms-N1RLFcbI",7095,786427.954545454545,43990.755411255411,102.8571428571428571,101.1320346320346320,36.5735930735930736,"2017-12-29 01:38:23.000000",2017,12,29,1,38,23
"nJuurzlC3Ao",6446,777304.335051546392,43713.726804123711,131.0000000000000000,282.1391752577319588,19.0000000000000000,"2017-12-20 09:38:18.000000",2017,12,20,9,38,18
"SIglhcxBqbQ",11106,3032213.392712550607,40649.502024291498,64.7287449392712551,32.0647773279352227,15.6680161943319838,"2017-12-24 16:24:33.000000",2017,12,24,16,24,33
"2pM86Z4w7Hg",85490,3538208.567328918322,31432.781456953642,2327.2516556291390728,2060.9977924944812362,375.5253863134657837,"2018-01-03 07:10:31.000000",2018,1,3,7,10,31
"vNrpeudsjtc",1860,146176.814516129032,28325.262096774194,27.6895161290322581,9.0967741935483871,8.7177419354838710,"2018-01-03 07:10:31.000000",2018,1,3,7,10,31
"h7X9zZLnJMk",4412,143495.188505747126,28133.131034482759,14.4896551724137931,30.0712643678160920,21.5195402298850575,"2017-12-28 01:01:16.000000",2017,12,28,1,1,16
"9htvFxPrnq4",2781,501213.087356321839,58433.177011494253,87.7333333333333333,31.5862068965517241,34.7747126436781609,"2017-12-28 01:01:16.000000",2017,12,28,1,1,16
"lzYwh38I3ZM",2732,3047133.956521739130,40691.906521739130,6.7978260869565217,40.0500000000000000,4.5217391304347826,"2017-12-29 18:02:25.000000",2017,12,29,18,2,25
"RX2CutwSurI",50634,3068322.719696969697,40751.689393939394,57.1515151515151515,136.9393939393939394,20.9393939393939394,"2018-01-01 22:18:21.000000",2018,1,1,22,18,21
"R4El-ZEcR9g",13276,789696.773755656109,44124.570135746606,164.9457013574660633,143.7986425339366516,39.3484162895927602,"2017-12-31 19:50:55.000000",2017,12,31,19,50,55
"zi9r19hQ4lk",9031,789549.433121019108,44117.687898089172,147.6199575371549894,73.7346072186836518,27.9256900212314225,"2017-12-31 19:50:55.000000",2017,12,31,19,50,55
"da97qAby8ig",12680,1347933.646946564885,5819.6488549618320611,143.5534351145038168,309.6984732824427481,155.3167938931297710,"2017-12-31 19:50:55.000000",2017,12,31,19,50,55
"Jg5bbPb0ZEw",13380,789515.006423982869,44116.160599571734,160.5952890792291221,253.3468950749464668,115.3468950749464668,"2017-12-31 19:50:55.000000",2017,12,31,19,50,55
"BzEsfoNg__4",1208,777304.335051546392,43713.726804123711,6.0000000000000000,18.0000000000000000,0E-20,"2017-12-20 08:08:09.000000",2017,12,20,8,8,9
"FBx-8k2HPAI",256,140355.755102040816,27904.612244897959,9.0000000000000000,24.0000000000000000,0E-20,"2017-12-20 08:08:09.000000",2017,12,20,8,8,9
"9pULw4k21NI",9551,778890.198142414861,43760.467492260062,98.0619195046439628,91.1764705882352941,11.0000000000000000,"2017-12-22 01:23:21.000000",2017,12,22,1,23,21
"7cql4KuraEo",163697,3528826.067209775967,31382.771894093686,3323.9714867617107943,3584.1242362525458248,2997.0855397148676171,"2017-12-28 05:31:43.000000",2017,12,28,5,31,43
"xIiuILy--lo",749,495808.244525547445,58353.576642335766,15.0000000000000000,23.0000000000000000,6.0000000000000000,"2017-12-20 20:33:19.000000",2017,12,20,20,33,19
"PSqk0fZIbKM",88427,3034773.777083333333,40658.431250000000,26.9687500000000000,29.0229166666666667,4.4625000000000000,"2017-12-25 07:26:05.000000",2017,12,25,7,26,5
"0hJFxVLV4KU",47499,3042544.825462012320,40679.782340862423,35.3634496919917864,32.9958932238193018,24.9876796714579055,"2017-12-25 07:26:05.000000",2017,12,25,7,26,5
"LiHLaq340GE",118539,3036291.626283367556,40662.981519507187,23.6098562628336756,55.1314168377823409,1.3819301848049281,"2017-12-25 07:26:05.000000",2017,12,25,7,26,5
"wsobUvk01l0",4987,1348069.707692307692,5813.6442307692307692,151.4884615384615385,109.0750000000000000,70.4557692307692308,"2017-12-29 18:17:26.000000",2017,12,29,18,17,26
"dAxREsm8Ws8",13559,143844.559055118110,28164.639763779528,342.2598425196850394,393.7716535433070866,46.1771653543307087,"2017-12-29 18:17:26.000000",2017,12,29,18,17,26
"l7XVsa4nJ6U",2732,787430.552884615385,44024.514423076923,65.9687500000000000,114.3653846153846154,10.0000000000000000,"2017-12-29 18:17:26.000000",2017,12,29,18,17,26
"AnMYgqVHdpA",2508,749444.347560975610,112995.054878048780,0E-20,24.4085365853658537,5.9390243902439024,"2017-12-25 06:56:02.000000",2017,12,25,6,56,2
"D7TYvcWzEds",327771,3064407.947552447552,40739.597902097902,33.4230769230769231,39.6503496503496503,11.6608391608391608,"2017-12-30 10:05:08.000000",2017,12,30,10,5,8
"0f9SKM-6_9k",169759,3061402.217494089835,40731.423167848700,65.6453900709219858,156.6666666666666667,13.4704491725768322,"2017-12-30 10:05:08.000000",2017,12,30,10,5,8
"dyULrne_SPY",70617,3522138.561076604555,31348.250517598344,1333.5424430641821946,1677.3250517598343685,342.8799171842650104,"2017-12-24 14:54:24.000000",2017,12,24,14,54,24
"DIeLzDVOoYQ",5166,2539632.940082644628,139012.838842975207,100.7665289256198347,117.5743801652892562,72.3037190082644628,"2017-12-24 14:54:24.000000",2017,12,24,14,54,24
"RFBRFhK4xPc",182,141106.376543209877,27952.617283950617,2.0000000000000000,17.0000000000000000,0E-20,"2017-12-22 04:53:41.000000",2017,12,22,4,53,41
"91eHGHqf560",5963,141119.779503105590,27953.139751552795,119.6211180124223602,39.0000000000000000,105.9254658385093168,"2017-12-22 04:53:41.000000",2017,12,22,4,53,41
"1HetDrWBfNU",1097,3031967.273100616016,40648.657084188912,0.30595482546201232033,10.0677618069815195,1.2525667351129363,"2017-12-24 15:54:30.000000",2017,12,24,15,54,30
"4dV_efZk6i8",18141,781620.413711583924,43843.508274231678,125.2860520094562648,111.9030732860520095,30.6548463356973995,"2017-12-24 19:39:54.000000",2017,12,24,19,39,54
"hApi3Ug9xn0",894,501608.616628175520,58437.983833718245,5.7020785219399538,15.9953810623556582,1.00000000000000000000,"2017-12-28 04:01:34.000000",2017,12,28,4,1,34
"Il62ldLrLg8",3805,144017.097402597403,28176.285714285714,35.1623376623376623,25.0346320346320346,28.0454545454545455,"2017-12-29 23:18:29.000000",2017,12,29,23,18,29
"MqoAMgvKqkw",1751,502927.926108374384,58458.233990147783,14.6576354679802956,25.0000000000000000,5.6182266009852217,"2017-12-29 23:18:29.000000",2017,12,29,23,18,29
"CsH_wF9ck8Y",11808,3536026.303571428571,31425.178571428571,7.5535714285714286,100.5714285714285714,119.4821428571428571,"2017-12-29 23:18:29.000000",2017,12,29,23,18,29
"4E8RSLc3iHk",20751,3048489.827852998066,40695.694390715667,18.9961315280464217,40.7079303675048356,6.5686653771760155,"2017-12-25 23:46:50.000000",2017,12,25,23,46,50
"JvQa5_VDkHs",208,751763.542168674699,113084.898795180723,0E-20,10.0000000000000000,2.0000000000000000,"2017-12-23 17:44:14.000000",2017,12,23,17,44,14
"YgEzQBflkZE",3174,750795.862944162437,113058.733502538071,0E-20,27.0000000000000000,14.0000000000000000,"2017-12-27 06:15:08.000000",2017,12,27,6,15,8
"wVJVOkZcU38",374,140810.501872659176,27930.561797752809,6.0000000000000000,18.0000000000000000,7.0000000000000000,"2017-12-21 04:34:16.000000",2017,12,21,4,34,16
"k3IW8JFqfk8",1635,748334.256880733945,112933.764525993884,0E-20,39.0000000000000000,1.00000000000000000000,"2017-12-21 04:34:16.000000",2017,12,21,4,34,16
"KKk8CIc6CLQ",475,748327.775384615385,112933.421538461538,0E-20,8.0000000000000000,5.0000000000000000,"2017-12-21 04:34:16.000000",2017,12,21,4,34,16
"4s9tB2EEUdE",9915,786195.449411764706,43980.611764705882,311.5929411764705882,36.6282352941176471,109.1364705882352941,"2017-12-28 15:52:18.000000",2017,12,28,15,52,18
"ZMAGN70m2PU",472611,3536429.815686274510,31423.731372549020,1192.9941176470588235,1998.1745098039215686,195.6745098039215686,"2017-12-28 15:52:18.000000",2017,12,28,15,52,18
"y7EjXVjo6YQ",59154,2586772.136546184739,139110.333333333333,844.8273092369477912,283.1887550200803213,127.9357429718875502,"2017-12-31 06:19:30.000000",2017,12,31,6,19,30
"OuBmXKeUvqw",40604,143164.923595505618,28105.094382022472,283.4494382022471910,149.0943820224719101,134.5213483146067416,"2017-12-27 04:14:57.000000",2017,12,27,4,14,57
"L3bIsKKE5bY",184836,3527251.028077753780,31373.812095032397,1128.0453563714902808,3340.1706263498920086,237.8876889848812095,"2017-12-27 04:14:57.000000",2017,12,27,4,14,57
"YF_X2R0-Hs8",3133,790554.664556962025,44159.888185654008,51.2510548523206751,60.2278481012658228,4.9936708860759494,"2018-01-01 18:32:48.000000",2018,1,1,18,32,48
"KDn7Uth5Tks",2689,782932.575492341357,43881.326039387309,155.8971553610503282,124.8577680525164114,11.7483588621444201,"2017-12-26 00:16:53.000000",2017,12,26,0,16,53
"rRDHqdTY_Dk",1411,142493.674273858921,28061.724066390041,12.1887966804979253,85.9813278008298755,0.61825726141078838174,"2017-12-26 00:16:53.000000",2017,12,26,0,16,53
